Id,title,description,link,price,brand,condition,image_link,gtin,shipping,product_type,google_product_category,color,size,mpn,"age group",gender,availability,c:druse:boolean,item_group_id
GM1610V,"Absolute Beginners Bodhran DVD","Absolute Beginners Bodhran DVD",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/306/s/absolute-beginners-bodhran-dvd/,20.79,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm1610v.jpg,687802108440,,simple,,,,,,,"In stock",,
GM1611V,"Bodhran Bones & Spoons DVD","Bodhran Bones & Spoons DVD",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/307/s/bodhran-bones-spoons-dvd/,20.79,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm1611v.jpg,687802108396,,simple,,,,,,,"Out of stock",,
GM1651,"The Bodhran Book & CD Hannigan","The Bodhran Book & CD Hannigan",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/308/s/the-bodhran-book-cd-hannigan/,14.13,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm1651.jpg,9781900428729,,simple,,,,,,,"In stock",,
GM1651V,"The Bodhran Video - DVD","The Bodhran Video - DVD",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/309/s/the-bodhran-video-dvd/,15.79,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm1651v.jpg,9781846090868,,simple,,,,,,,"In stock",,
GM1652,"The Irish Drum Tutor","The Irish Drum Tutor",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/310/s/the-irish-drum-tutor/,8.29,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm1652.jpg,781899512737,,simple,,,,,,,"Out of stock",,
GM1655,"Bodhran Basics tutor book","Bodhran Basics tutor book",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/311/s/bodhran-basics-tutor-book/,6.88,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm1655.jpg,9780946005871,,simple,,,,,,,"In stock",,
GM1663,"Driver Bodhran & Bones Tutor","Driver Bodhran & Bones Tutor",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/312/s/driver-bodhran-bones-tutor/,4.13,HOBBOOKS,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm1663.jpg,9780955408212,,simple,,,,,,,"In stock",,
GM1664,"The Bodhran - O'Suilleabhain","The Bodhran - O'Suilleabhain",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/313/s/the-bodhran-o-suilleabhain/,6.04,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm1664.jpg,9781857200003,,simple,,,,,,,"In stock",,
GM1665,"Absolute Beginner's Bodhran Bk","Absolute Beginner's Bodhran Bk",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/314/s/absolute-beginner-s-bodhran-bk/,7.08,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm1665.jpg,9781857201017,,simple,,,,,,,"In stock",,
GM1745,"The Djembe Guide Book & CD","The Djembe Guide Book & CD",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/315/s/the-djembe-guide-book-cd/,19.13,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm1745.jpg,9780953818105,,simple,,,,,,,"Out of stock",,
GM1915,"How to Play the Bones","How to Play the Bones",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/316/s/how-to-play-the-bones/,7.46,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm1915.jpg,5051293018420,,simple,,,,,,,"In stock",,
GM2015,"30 Irish Tunes for Recorder","30 Irish Tunes for Recorder",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/317/s/30-irish-tunes-for-recorder/,3.75,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2015.jpg,9781857200911,,simple,,,,,,,"In stock",,
GM2101,"Timber - The Flute Tutor","Timber - The Flute Tutor",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/318/s/timber-the-flute-tutor/,18.29,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2101.jpg,9781857202205,,simple,,,,,,,"In stock",,
GM2104,"Traditional Irish Flute Solos","Traditional Irish Flute Solos",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/319/s/traditional-irish-flute-solos/,7.08,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2104.jpg,9781857200980,,simple,,,,,,,"In stock",,
GM2241,"Instructions & Tunes, Ocarina","Instructions & Tunes, Ocarina",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/320/s/instructions-tunes-ocarina/,2.5,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2241.jpg,5051293018437,,simple,,,,,,,"In stock",,
GM2310D,"Whistle Basics CD Rom","Whistle Basics CD Rom",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/321/s/whistle-basics-cd-rom/,24.96,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2310d.jpg,0,,simple,,,,,,,"In stock",,
GM2311V,"Irish Tin Whistle DVD","Irish Tin Whistle DVD",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/322/s/irish-tin-whistle-dvd/,19.13,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2311v.jpg,687802108457,,simple,,,,,,,"In stock",,
GM2312,"Cathal McConnell - CD & Book","Cathal McConnell - CD & Book",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/323/s/cathal-mcconnell-cd-book/,14.13,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2312.jpg,5051293018444,,simple,,,,,,,"In stock",,
GM2331,"Instant Tin Whistle - Popular","Instant Tin Whistle - Popular",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/324/s/instant-tin-whistle-popular/,9.96,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2331.jpg,9781899512874,,simple,,,,,,,"In stock",,
GM2332,"Instant Tin Whistle - Folk","Instant Tin Whistle - Folk",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/325/s/instant-tin-whistle-folk/,9.96,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2332.jpg,9781899512881,,simple,,,,,,,"In stock",,
GM2332D,"Instant Tin Whistle CD, Folk","Instant Tin Whistle CD, Folk",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/326/s/instant-tin-whistle-cd-folk/,7.08,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2332d.jpg,5034696100138,,simple,,,,,,,"In stock",,
GM2333,"Instant Tin Whistle - Irish","Instant Tin Whistle - Irish",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/327/s/instant-tin-whistle-irish/,9.96,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2333.jpg,9781899512850,,simple,,,,,,,"In stock",,
GM2334,"Instant Tin Whistle - Scottish","Instant Tin Whistle - Scottish",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/328/s/instant-tin-whistle-scottish/,9.96,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2334.jpg,9781899512867,,simple,,,,,,,"In stock",,
GM2351,"V.1 Soodlums Irish Tin Whistle","V.1 Soodlums Irish Tin Whistle",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/329/s/v-1-soodlums-irish-tin-whistle/,4.13,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2351.jpg,9781857200072,,simple,,,,,,,"Out of stock",,
GM2352,"V.2 Soodlums Irish Tin Whistle","V.2 Soodlums Irish Tin Whistle",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/330/s/v-2-soodlums-irish-tin-whistle/,4.13,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2352.jpg,9781857200089,,simple,,,,,,,"In stock",,
GM2354,"The Irish Tin Whistle, Book&CD","The Irish Tin Whistle, Book&CD",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/331/s/the-irish-tin-whistle-book-cd/,16.63,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2354.jpg,9781857201420,,simple,,,,,,,"In stock",,
GM2361,"Traditional Irish Tin Whistle","Traditional Irish Tin Whistle",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/332/s/traditional-irish-tin-whistle/,9.13,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2361.jpg,9780946005123,,simple,,,,,,,"In stock",,
GM2365,"The Low Whistle Book & CD","The Low Whistle Book & CD",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/333/s/the-low-whistle-book-cd/,14.13,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2365.jpg,9780952530510,,simple,,,,,,,"In stock",,
GM2371,"The Clarke Tin Whistle Book&CD","The Clarke Tin Whistle Book&CD",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/334/s/the-clarke-tin-whistle-book-cd/,10.42,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2371.jpg,877412000382,,simple,,,,,,,"In stock",,
GM2372,"The Tinwhistle Tutor","The Tinwhistle Tutor",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/335/s/the-tinwhistle-tutor/,8.29,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2372.jpg,877412000405,,simple,,,,,,,"In stock",,
GM2381,"Tabor Pipe Primer","Tabor Pipe Primer",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/336/s/tabor-pipe-primer/,6.63,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2381.jpg,5051293018451,,simple,,,,,,,"In stock",,
GM2455,"Basic Tutor Northumbrian Pipes","Basic Tutor Northumbrian Pipes",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/337/s/basic-tutor-northumbrian-pipes/,9.13,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2455.jpg,0,,simple,,,,,,,"Out of stock",,
GM2458,"Handbook for Northumbrian Pipe","Handbook for Northumbrian Pipe",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/338/s/handbook-for-northumbrian-pipe/,9.13,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2458.jpg,5051293018468,,simple,,,,,,,"In stock",,
GM2602,"Logan's Complete Tutor, Bagpipe","Logan's Complete Tutor, Bagpipe",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/339/s/logan-s-complete-tutor-bagpipe/,7.46,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2602.jpg,9780853603849,,simple,,,,,,,"In stock",,
GM2631,"The Gt. Highland Bagpipe Tutor","The Gt. Highland Bagpipe Tutor",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/340/s/the-gt-highland-bagpipe-tutor/,8.29,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2631.jpg,5051293018482,,simple,,,,,,,"In stock",,
GM2661,"The Bagpipe - Cleary","The Bagpipe - Cleary",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/341/s/the-bagpipe-cleary/,8.29,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm2661.jpg,9781857200812,,simple,,,,,,,"In stock",,
GM3072,"The Dulcimer Book-Jean Ritchie","The Dulcimer Book-Jean Ritchie",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/342/s/the-dulcimer-book-jean-ritchie/,9.13,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3072.jpg,9780825600166,,simple,,,,,,,"In stock",,
GM3110,"Mandolin Case Chord Book","Mandolin Case Chord Book",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/343/s/mandolin-case-chord-book/,4.96,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3110.jpg,9780825622960,,simple,,,,,,,"In stock",,
GM3111V,"The Irish Mandolin DVD","The Irish Mandolin DVD",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/344/s/the-irish-mandolin-dvd/,19.13,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3111v.jpg,687802108365,,simple,,,,,,,"In stock",,
GM3113,"Bluegrass Mandolin by Tottle","Bluegrass Mandolin by Tottle",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/345/s/bluegrass-mandolin-by-tottle/,14.96,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3113.jpg,9780825601545,,simple,,,,,,,"In stock",,
GM3121,"The Mandolin Tutor, Book","The Mandolin Tutor, Book",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/346/s/the-mandolin-tutor-book/,9.96,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3121.jpg,9780952277613,,simple,,,,,,,"In stock",,
GM3121D,"The Mandolin Tutor CD","The Mandolin Tutor CD",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/347/s/the-mandolin-tutor-cd/,11.63,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3121d.jpg,5020737000284,,simple,,,,,,,"In stock",,
GM3123,"Mastering The Mandolin","Mastering The Mandolin",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/348/s/mastering-the-mandolin/,9.96,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3123.jpg,9780952277637,,simple,,,,,,,"In stock",,
GM3123D,"Mastering The Mandolin CD","Mastering The Mandolin CD",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/349/s/mastering-the-mandolin-cd/,11.63,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3123d.jpg,5020737000444,,simple,,,,,,,"In stock",,
GM3125,"New Celtic Mandolin Book","New Celtic Mandolin Book",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/350/s/new-celtic-mandolin-book/,9.96,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3125.jpg,9780952277620,,simple,,,,,,,"In stock",,
GM3130,"How to Play the Mandolin","How to Play the Mandolin",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/351/s/how-to-play-the-mandolin/,9.13,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3130.jpg,752187351634,,simple,,,,,,,"In stock",,
GM3145,"Mandolin Primer Book & CD","Mandolin Primer Book & CD",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/352/s/mandolin-primer-book-cd/,9.13,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3145.jpg,695963855943,,simple,,,,,,,"Out of stock",,
GM3151,"The Irish Mandolin, Carrol","The Irish Mandolin, Carrol",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/353/s/the-irish-mandolin-carrol/,15.79,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3151.jpg,9781857201215,,simple,,,,,,,"In stock",,
GM3152,"110 Irish Mandolin Tunes Vol 1","110 Irish Mandolin Tunes Vol 1",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/354/s/110-irish-mandolin-tunes-vol-1/,16.63,WALTONS,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3152.jpg,9781857201918,,simple,,,,,,,"Out of stock",,
GM3161,"Chords for Mandolin, Bouzouki","Chords for Mandolin, Bouzouki",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/355/s/chords-for-mandolin-bouzouki/,4.96,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3161.jpg,9780946005475,,simple,,,,,,,"In stock",,
GM3316,"Exploring the Bouzouki booklet","Exploring the Bouzouki booklet",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/356/s/exploring-the-bouzouki-booklet/,7.46,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3316.jpg,5051293018499,,simple,,,,,,,"In stock",,
GM3361,"The Irish Bouzouki Tutor BK&CD","The Irish Bouzouki Tutor BK&CD",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/357/s/the-irish-bouzouki-tutor-bk-cd/,15.79,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3361.jpg,9781857201222,,simple,,,,,,,"In stock",,
GM3415,"Guitarra Magica Tutor Book","Guitarra Magica Tutor Book",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/358/s/guitarra-magica-tutor-book/,14.96,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3415.jpg,5051293018505,,simple,,,,,,,"In stock",,
GM3542,"You can Play the Ukulele","You can Play the Ukulele",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/359/s/you-can-play-the-ukulele/,5.42,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3542.jpg,0,,simple,,,,,,,"In stock",,
GM3544,"Absolute Beginners Ukulele","Absolute Beginners Ukulele",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/360/s/absolute-beginners-ukulele/,8.29,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3544.jpg,9781847722768,,simple,,,,,,,"In stock",,
GM3546,"Easy Songs for Ukelele","Easy Songs for Ukelele",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/361/s/easy-songs-for-ukelele/,9.96,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3546.jpg,9781423402763,,simple,,,,,,,"In stock",,
GM3651,"The Oud Method, Book & CD","The Oud Method, Book & CD",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/362/s/the-oud-method-book-cd/,6.63,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3651.jpg,9780634077869,,simple,,,,,,,"In stock",,
GM3660,"Learn Sitar: CD Rom Tutor","Learn Sitar: CD Rom Tutor",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/363/s/learn-sitar-cd-rom-tutor/,9.13,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3660.jpg,5051293018512,,simple,,,,,,,"In stock",,
GM3710,"5 String Banjo Case Chord Book","5 String Banjo Case Chord Book",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/364/s/5-string-banjo-case-chord-book/,4.96,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3710.jpg,9780711903364,,simple,,,,,,,"In stock",,
GM3712,"How to Play 5 String Banjo","How to Play 5 String Banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/365/s/how-to-play-5-string-banjo/,11.63,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3712.jpg,9781597731645,,simple,,,,,,,"Out of stock",,
GM3713,"Bluegrass Banjo by Wernick","Bluegrass Banjo by Wernick",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/366/s/bluegrass-banjo-by-wernick/,12.46,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3713.jpg,9780825601484,,simple,,,,,,,"In stock",,
GM3730,"How to Play the 5 String banjo","How to Play the 5 String banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/367/s/how-to-play-the-5-string-banjo/,10.79,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3730.jpg,9780825623523,,simple,,,,,,,"In stock",,
GM3731,"Traditional 5 String Banjo","Traditional 5 String Banjo",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/368/s/traditional-5-string-banjo/,6.63,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3731.jpg,9781899512249,,simple,,,,,,,"Out of stock",,
GM3731D,"Traditional 5 String Banjo CD","Traditional 5 String Banjo CD",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/369/s/traditional-5-string-banjo-cd/,7.92,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3731d.jpg,880992139526,,simple,,,,,,,"In stock",,
GM3745,"5 String Banjo Primer Book&CD","5 String Banjo Primer Book&CD",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/370/s/5-string-banjo-primer-book-cd/,9.13,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3745.jpg,9781893907324,,simple,,,,,,,"In stock",,
GM3745V,"Introduction to 5str banjo DVD","Introduction to 5str banjo DVD",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/371/s/introduction-to-5str-banjo-dvd/,10.79,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3745v.jpg,695963852225,,simple,,,,,,,"Out of stock",,
GM3746,"Bluegrass Fakebook by B.Casey","Bluegrass Fakebook by B.Casey",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/372/s/bluegrass-fakebook-by-b-casey/,9.96,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3746.jpg,9781893907379,,simple,,,,,,,"In stock",,
GM3811V,"Complete Banjo Techniques, DVD","Complete Banjo Techniques, DVD",https://www.woodys-music.co.uk/index.php/catalog/product/view/id/373/s/complete-banjo-techniques-dvd/,19.13,,New,http://www.woodys-music.co.uk/media/catalog/product/g/m/gm3811v.jpg,687802108402,,simple,,,,,,,"Out of stock",,
